Entropy,Energy,Correlation,Contrast,Homogeneity
4.575419323691031,0.2659438775510204,0.7355667677061863,0.2857142857142857,0.8571428571428571
4.167587603168986,0.6639030612244899,0.7352245862884161,0.0714285714285714,0.9642857142857144
4.413702445739504,0.7551020408163265,0.0,0.5714285714285714,0.9047619047619048
3.0080174175116228,1.0,0.0,0.0,1.0
3.865322322419824,1.0,0.0,0.0,1.0
4.331747562960808,0.4776785714285714,0.179956801944991,0.2678571428571428,0.8660714285714286
5.296569531114784,0.166454081632653,-0.2027386543379732,1.1607142857142856,0.6294642857142857
5.8125,0.0790816326530612,0.4858788585512291,2.482142857142857,0.6083333333333332
5.042434179450871,0.3316326530612245,0.5226051938358535,0.25,0.875
4.702569336880353,0.3424744897959184,0.1692094757282582,0.3928571428571429,0.8035714285714286
3.93507847002467,0.742984693877551,0.6390644422470536,0.0714285714285714,0.9642857142857142
3.2013045869229444,0.5510204081632654,0.6454972243679027,0.5714285714285714,0.9047619047619048
5.409774413893479,0.2474489795918367,0.8142068348073984,0.25,0.875
4.455187164990342,0.3271683673469387,0.3904761904761905,0.2857142857142857,0.8571428571428572
5.420009133144316,0.1014030612244897,0.6424251352102196,3.482142857142857,0.6535714285714287
4.133719775058999,0.3552295918367347,0.5529495311636077,0.2142857142857143,0.8928571428571428
4.678979102437745,0.4764030612244898,0.4639669759802291,0.1964285714285714,0.9017857142857142
4.039063189275507,0.7130102040816327,0.44,0.1071428571428571,0.9464285714285714
3.18912240191164,1.0,0.0,0.0,1.0
3.337400438178645,0.514030612244898,0.4487836663038611,0.6428571428571429,0.8452380952380951
3.112157753507522,0.9304846938775512,-0.0181818181818181,0.0357142857142857,0.9821428571428572
5.079783547037797,0.2901785714285714,0.8325024711741559,2.142857142857143,0.7919642857142857
5.675704882778696,0.1033163265306122,0.6928807747426705,0.8035714285714286,0.6934523809523809
3.1812766390879386,1.0,0.0,0.0,1.0
3.5058920477690365,0.9304846938775512,-0.0181818181818181,0.0357142857142857,0.9821428571428572
3.660834423395086,0.8348214285714285,-0.0373978796003382,0.0892857142857142,0.9553571428571428
3.4670014117362764,1.0,0.0,0.0,1.0
3.000869239846264,1.0,0.0,0.0,1.0
3.7054828130033983,0.3692602040816326,-0.0016260162601625,0.3928571428571428,0.8035714285714286
5.632659765557392,0.0612244897959183,0.2265596594610631,3.910714285714285,0.5282738095238095
3.787502791305041,0.78125,0.0,0.125,0.9375
3.4103314555641404,1.0,0.0,0.0,1.0
3.3655725166542534,1.0,0.0,0.0,1.0
4.611033547037796,0.6409438775510204,0.0780755467573002,0.2142857142857142,0.8928571428571428
4.019247562960808,1.0,0.0,0.0,1.0
2.886762543673109,0.9304846938775512,0.7006490497453706,0.0178571428571428,0.9910714285714286
3.099229758181961,0.8641581632653061,0.6477987421383647,0.0357142857142857,0.9821428571428572
4.145765086514732,1.0,0.0,0.0,1.0
3.872217726488666,0.8016581632653061,0.8191495084291778,0.0535714285714285,0.9732142857142858
4.4429884298164914,1.0,0.0,0.0,1.0
4.751964015923012,0.3985969387755101,0.8335783953393171,0.4285714285714285,0.8333333333333333
2.9587949053765707,1.0,0.0,0.0,1.0
3.806303861896761,1.0,0.0,0.0,1.0
3.7976295406163914,1.0,0.0,0.0,1.0
5.363204882778696,0.1192602040816326,0.6899571878176471,1.8035714285714284,0.680654761904762
5.191024413893479,0.2066326530612245,0.8809188751917263,0.3571428571428571,0.8214285714285714
3.691220712028136,1.0,0.0,0.0,1.0
3.6325192220697096,1.0,0.0,0.0,1.0
2.4110469941455444,1.0,0.0,0.0,1.0
3.9555907829428874,0.9304846938775512,-0.0181818181818181,0.0357142857142857,0.9821428571428572
3.289466807228053,1.0,0.0,0.0,1.0
4.952819531114784,0.3118622448979592,0.2694301256218253,0.3392857142857143,0.8303571428571429
3.8218735872459737,0.3360969387755102,0.3356643640634856,0.3035714285714286,0.8482142857142857
1.9630481580931765,0.8973214285714286,-0.025949964805384,0.0535714285714285,0.9732142857142856
5.22227441389348,0.1785714285714285,0.5394759812095555,1.3214285714285712,0.7886904761904763
5.214614648336088,0.2908163265306122,0.9305261051575674,0.1071428571428571,0.9464285714285714
4.380849173352495,0.7130102040816327,0.44,0.1071428571428571,0.9464285714285714
3.8554483467049896,0.3488520408163265,0.5097970656333186,0.2321428571428571,0.8839285714285714
3.680800894065815,0.8348214285714285,-0.483265755049284,0.1428571428571428,0.9523809523809524
5.644454882778696,0.0676020408163265,0.5748833861013523,3.392857142857143,0.544047619047619
5.277114648336088,0.1505102040816326,0.2076400182824066,1.839285714285714,0.6464285714285714
3.715171690006749,0.78125,1.0,0.0,1.0
5.022979296672176,0.3322704081632653,0.386034212176733,0.7321428571428571,0.7723214285714285
4.4296329146247215,0.503188775510204,0.7860012012625195,0.0892857142857142,0.9553571428571428
2.9389074527958883,0.8973214285714286,0.8089010988089465,0.0178571428571428,0.9910714285714284
4.267687164990342,0.4228316326530612,0.1709352016769265,0.3035714285714286,0.8482142857142857
3.29744354335008,1.0,0.0,0.0,1.0
3.4995021908932267,1.0,0.0,0.0,1.0
5.613204882778696,0.0567602040816326,0.7307554285944844,1.5892857142857142,0.6011904761904762
4.507409571322961,0.3858418367346939,-0.2249395476470245,1.2678571428571428,0.8154761904761905
5.359069531114783,0.1224489795918367,0.948058383465158,0.3392857142857143,0.8541666666666666
4.095867439641127,0.4419642857142857,0.2084287783336974,0.2857142857142857,0.8571428571428572
4.972274413893478,0.517857142857143,0.4770588680360007,2.5357142857142856,0.799404761904762
4.044508744675457,0.28125,0.2725050449670461,0.3571428571428571,0.8214285714285714
2.102462260125146,1.0,0.0,0.0,1.0
2.5697188016676185,1.0,0.0,0.0,1.0
4.808364648336088,0.3794642857142857,0.8539331546731914,0.2321428571428571,0.9508928571428572
3.0619232650115777,1.0,0.0,0.0,1.0
3.6068227474091454,1.0,0.0,0.0,1.0
5.0941536179525455,0.2200255102040816,0.8308549291598616,3.553571428571428,0.7511904761904762
4.540219969293429,0.2244897959183673,0.8838834764831845,0.4285714285714285,0.7857142857142856
