Entropy,Energy,Correlation,Contrast,Homogeneity,Encrypt
1.1054616849616103,-1.2719429747848336,1.516982453782359,-0.1099814284137715,-0.7120498494569694,1
-0.2832350067682917,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.3375878296100384,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-1.4685721309879902,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-0.03844974426020019,0.9020544090322429,-0.9847119295699078,-0.4704540183946799,0.690620644527413,1
-0.6552265665914563,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.8849032663783879,-0.9558993022475493,-0.1844487446991688,-0.13000768341271077,-0.6341237109022808,1
-0.16226103173785741,-0.8831134867541142,-0.000155902399830409,-0.17006019341058948,-0.47827143379290565,1
-1.8833827497049638,0.8024527667780681,-1.0063263370778308,-0.4504277633957406,0.6126945059727235,0
1.1343966526261036,-1.3562212874614428,0.5669378409751745,0.9714363415289534,-0.9977790241574905,1
1.12730433042704,-1.0191080367550063,1.6550116305963167,-0.39034899839892245,0.3789160903086607,1
0.35530506455759125,0.24889748578852203,0.29015181989376393,-0.39034899839892245,0.3789160903086607,1
-0.1311735252005861,-0.8448051628102011,0.48435801766031156,-0.25016521340634695,-0.16656687957415434,1
-0.2928829138342008,0.6147419794528929,-2.2787804151397526,-0.35029648840104377,0.43086684934512004,1
1.525301555530868,-1.6895037057734879,0.6654568462431264,3.294481921405919,-3.1329552205559392,1
1.1851742657560247,-1.440499600138052,-0.3563760556411201,1.5521977364981947,-2.239402165128852,1
-0.2610583420212796,0.4538470188884576,1.8483186247938075,-0.5105065283925585,0.8464729216367881,1
0.9498655239064356,-0.8946059839372882,0.13999521420359673,0.310569926563955,-1.140643611507753,1
0.4004748557980662,-0.38127444308885106,1.2528796525059012,-0.41037525339786185,0.4568422288633483,1
-0.9798161213108147,0.8024527667780681,1.3165972599924272,-0.49048027339361927,0.7685467830820987,1
0.25052621486773885,-0.6226168839355044,-0.4585050320957683,-0.17006019341058948,-0.47827143379290565,1
-0.6478407553351669,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.4607508214794236,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
1.4963665878663757,-1.722065781125814,1.0991615648587827,1.2718301665130438,-2.6342279338059367,1
0.47248973728977445,-0.7337110233728525,-1.5600030558363156,0.9113575765321356,-0.7640006084934278,1
1.261057846016786,-1.524777912814661,1.703794155726954,-0.13000768341271077,-0.42632067475644725,1
0.0914350725604921,-0.5651543980196344,-0.35418137755370477,-0.19008644840952887,-0.4003452952382171,1
0.902916911310164,-0.3372198705533502,0.3932659234667418,2.33322168145683,-0.9042676578918654,1
0.043881082860581976,-1.047839279712941,-0.17589296389297587,-0.1099814284137715,-0.7120498494569694,1
-1.7542965886083475,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
-1.3216548951506224,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.7511497507886412,-0.7528651853448093,1.441896286071125,-0.25016521340634695,0.41787915958600547,1
-0.8659134477529836,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.36138068283867414,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
1.0157671778197053,-1.231719234643725,1.3776824915874326,3.4747182163963726,-1.3250688060871803,1
0.5028695070284818,-1.2183113212633552,1.5252312811432769,-0.029876408418014106,-1.0237544036757216,1
0.6647185653121473,-0.4234135994271552,1.2722683203732965,-0.41037525339786185,0.4568422288633483,1
0.7980983633849112,-1.0631626092905067,0.2400108664030746,-0.08995517341483208,-0.7899759880116569,1
0.12601756034983336,-0.5766468952028084,-0.18672385144078749,-0.2101127034084683,-0.3224191566835295,1
-0.006144140884310786,0.4538470188884576,1.8483186247938075,-0.5105065283925585,0.8464729216367881,1
1.3697053944756923,-1.4021912761941384,0.7988241064894259,0.2304649065681976,-1.2445451295806689,1
-0.9420029459798797,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
-0.2897616500991137,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.9664343667639992,-1.2183113212633552,-0.2084167192284586,2.3532479364557695,-2.374474138623644,1
-0.7061041511360279,-0.2510261416795457,0.08813049456311699,0.2705174165660763,-0.530222192829365,1
0.5542524972620446,-0.31423487618700247,1.3613914982625437,-0.43040150839680114,0.5347683674180378,1
0.7999168829761091,-0.6187860515411128,1.6679303252200082,-0.4504277633957406,0.6126945059727235,1
0.05143672423296158,0.3753149548034353,-0.9341220982419847,0.13033363157350078,0.015260777053450997,1
0.5265306720851077,-0.6800793698513742,-0.17856502385665557,-0.19008644840952887,-0.40034529523821805,1
1.0224857825017857,-0.5862239761887867,1.3435181547099435,-0.37032274339998306,0.3009899517539731,1
0.8203147263673221,-0.806496838866288,-0.959579991204615,1.0715676165236503,-0.6341237109022818,1
1.55423652319536,-1.7009962029566619,-0.02828571419865723,2.2931691714589513,-2.657605775372343,1
1.0461469475584124,-0.36595111351128556,1.4744661143131155,-0.1700601934105896,0.10617460536725318,1
1.456510297469169,-1.6799266247875093,1.5112809179535036,0.6309900065469846,-1.7640527199452547,1
0.4834507582578901,-0.9444068050643754,0.9357379041155419,-0.2701914684052864,-0.08864074101946579,1
-1.71401992423898,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.7420469476471239,-0.6800793698513742,1.135889403996856,-0.37032274339998306,0.3009899517539731,1
-0.7755031745816424,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
0.7766294354364643,-0.4234135994271552,1.2722683203732965,-0.41037525339786185,0.4568422288633483,1
-1.2020663256642894,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.35735524373544647,0.9039698252294384,-0.9341220982419847,-0.4704540183946799,0.690620644527413,1
-0.10546218096610402,-0.9827151290082887,-0.14607758940737575,-0.13000768341271077,-0.6341237109022818,1
0.9071196293607988,-0.4004286050608073,1.5381413613401886,-0.4504277633957406,0.6126945059727253,1
0.05624720766751153,-0.21080240153843727,-0.7990521602305385,-0.23013895840740756,-0.24449301812884192,1
0.9374993990995061,-1.490300421265139,1.2513275573201914,0.9313838315310748,-1.2653254331952533,1
-0.39060913956039234,0.4538470188884576,1.8483186247938075,-0.5105065283925585,0.8464729216367881,1
-1.4685721309879907,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,0
0.24763661071930945,-1.2183113212633552,1.5252312811432769,-0.029876408418014106,-1.0237544036757216,1
-0.20809886154149515,-0.20505615294685026,-0.06616828075090513,-0.2902177234042257,-0.010714602464779167,1
-0.5802247264619178,0.7124282055098717,-0.9341220982419847,-0.43040150839680114,0.5347683674180378,1
0.9374993990995053,-0.6781639536541789,1.1244107020266172,2.2731429164600123,-0.9354381133137424,1
1.0475917496326268,-0.7126414452037005,-0.8020414286481128,0.5108324765533484,-0.7120498494569694,1
0.12732030449372297,0.3753149548034353,-0.9341220982419847,0.13033363157350078,0.015260777053450997,1
1.261057846016786,-1.3638829522502256,0.29279415348625926,0.1703861415713795,-0.9718036446392633,1
0.9427732017073723,-1.1685105001362681,-1.310985013828078,0.21043865156925817,-1.751065030186141,1
-0.5666436742311382,0.6070803146641103,-0.11163962036348023,-0.43040150839680114,0.5347683674180378,1
-0.530989269895611,1.1108347745265694,-0.9341220982419847,-0.5105065283925585,0.8464729216367881,1
