Entropy,Energy,Correlation,Contrast,Homogeneity
-1.1290847052153317,0.4308620245221095,0.8173274573222532,-0.4304015083968011,0.5347683674180378
-0.0317311395781217,0.5093940886071321,-0.0196142477294774,-0.2902177234042257,0.4048914698268908
0.0627317644826588,-0.0556536895655882,0.8475211981892987,-0.3903489983989224,0.3789160903086607
-1.3258228693169187,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.0741454397646786,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-2.145387326633548,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.050862411070551,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.1396864293006525,0.0324554555054118,-1.2634107887516803,-0.2701914684052862,-0.0886407410194667
1.12730433042704,-0.9214218106980276,1.2264648894348276,1.4720927165024371,-0.7588055325897839
1.028133302626634,-1.231719234643725,0.1563934376049977,0.0101761015798647,-1.179606680785097
0.2515972994249695,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-0.9001840474959103,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-0.4214625982307309,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
1.456510297469169,-1.6416183008435965,0.349350027669496,4.335847181350766,-2.0549769705494234
-1.0200242765095895,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.7050591790277874,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-0.0323365166817626,0.3753149548034353,-0.9341220982419816,-0.3502964884010437,0.2230638131992836
-0.5705520712355908,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.2532349663256317,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
1.4095616848728991,-1.683757457181901,0.7025522650413207,2.03282785647274,-2.3433036832017686
1.456510297469169,-1.6780112085903138,-0.3205320608577902,2.2330904064621326,-3.075809385615835
1.2031879106878016,-1.4213454381660953,-0.1044603609343348,0.3706486915607729,-1.5432619940403074
-0.1763036182056594,1.0054868836808084,-0.9341220982419834,-0.4904802733936192,0.7685467830820987
-1.5024120456814178,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.3193174729294377,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-0.4108752947795988,0.5189711695931103,-1.0916187429421236,-0.3903489983989224,0.3789160903086626
0.6467049203803688,-0.0077682846356966,1.1178390784688728,-0.4103752533978618,0.4568422288633483
-0.6290098166679837,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-2.2905268684563262,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-0.2983987457870405,-0.6609252078794178,1.2200255583018544,-0.3502964884010437,0.2230638131992836
1.025749104167198,-0.2376182282991761,1.5292073887150552,-0.4304015083968011,0.5347683674180378
0.9014721092359506,-1.1742567487278548,0.0766164194948777,0.3906749465597124,-1.2835081988580137
1.6808977165860437,-1.6550262142239658,0.4178070242531026,2.2731429164600123,-2.5718870229621875
0.9935508148372936,-0.8333126656270271,1.5586712883108735,-0.4103752533978618,0.4568422288633483
1.1111092050864586,-1.329405460700703,-0.0961518500121385,0.1303336315735007,-1.4393604759673888
-0.4555243562217027,0.9020544090322428,-0.9847119295699078,-0.4704540183946799,0.690620644527413
-1.290523271532435,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.2877863901737433,-0.3027423790038288,-0.3776339536348265,-0.2301389584074075,-0.2444930181288419
-0.0337813187559765,0.6109111470585018,-1.0615213071986491,-0.4103752533978618,0.4568422288633483
0.9180409520935132,-1.0152772043606149,-0.6693732225105483,0.6910687715438026,-1.2913008127134824
0.0178357193445174,-0.341050702947742,-0.0307846250443707,-0.2701914684052862,-0.0886407410194667
0.5596683578002347,0.2603899829716961,1.37406634715314,-0.4504277633957406,0.6126945059727235
0.724033302715346,-0.7011489480205265,0.4865302702589488,-0.2501652134063469,-0.1665668795741543
-0.2136043237360183,-0.867790157176549,0.5443033449421308,-0.1700601934105896,-0.4782714337929056
0.6301360775228061,-0.124608672664632,-1.2486636192593408,0.250491161567137,-0.4522960542746764
-0.051289557998763,0.0899179414212819,-0.326943753954405,-0.3302702334021044,0.1451376746445979
1.55423652319536,-1.700996202956662,-0.0282857141986572,2.2931691714589517,-2.657605775372343
1.0656053945644046,-0.8697055733737445,0.8109104859255816,0.6910687715438024,-1.2445451295806689
1.2596130439425726,-1.116794262811985,1.2418115330007018,-0.1300076834127109,-0.4263206747564472
-2.257665388358886,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.1327893432243412,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-0.4459607999776568,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.8834584643041736,-1.2661967261932463,1.091017127890919,1.5922502464960735,-1.1302534597004614
0.5115066027164078,-0.1322703374534146,1.815962423404591,-0.3903489983989224,0.3789160903086607
-0.3995802545299016,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.1667046414234423,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.7542965886083477,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.2020663256642894,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.8905507865032362,-1.2968433853483774,0.0510864300943606,0.15035988657244,-1.3094835783762429
1.2430442010850082,-1.4194300219688996,0.2663811456986842,0.1904123965703189,-1.6731388916314534
1.4854452651336614,-1.6397028846464006,0.3376326852498285,1.1917251465172864,-2.1536834127186943
0.5014247049542667,0.1033258548016518,-0.6978350685248266,-0.3102439784031651,0.0672115360899084
0.6062432528795211,-0.185901990974894,-0.985255739149162,-0.2301389584074075,-0.2444930181288419
-1.550723675600826,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.0089933968400342,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
1.3806267172084068,-1.6243795550688356,-0.0067555872493289,2.4533792114504656,-2.358888910912706
0.9717081693718644,-0.8850289029513099,-0.1613408142700712,0.7311212815416815,-1.4003974066900449
-0.782259089218849,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.1554182354679169,0.5189711695931103,-1.0916187429421236,-0.3903489983989224,0.3789160903086626
1.4384966525373912,-1.6856728733790969,0.3088951571572662,2.7337467814356167,-2.779690059108021
1.279071490948564,-1.6243795550688356,0.558389576376717,3.6950070213847055,-2.6939713066978648
0.3749951711502423,-1.1551025867558984,1.7286307293980403,-0.3302702334021044,0.1451376746445979
1.4384966525373912,-1.40602210858853,1.2175438346349654,0.610963751548045,-1.148436225363222
0.4178831236262022,-0.72604935858407,-0.0931358237820429,-0.1900864484095288,-0.400345295238218
-0.0933227613947706,-0.4789606691458297,0.8884891740250603,-0.3102439784031651,0.0672115360899084
1.5651578459280746,-1.672264959998727,-0.8228865640067751,7.580100491178942,-3.280272730109325
-1.4685721309879909,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.00331705566481,0.178027086492282,-0.6424430563383856,-0.3302702334021044,0.1451376746445979
-1.1870798956249309,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-1.9813555690110645,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.6422705427430767,-0.2912498818206547,-0.278131814222333,-0.2501652134063469,-0.1665668795741553
-0.9973813688034406,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.1742689170899929,-0.9463222212615712,0.4499637998835121,-0.2301389584074075,-0.2444930181288419
-0.5626450722263721,-0.2950807142150462,0.5761477773909545,0.4908062215544091,-0.2574807078879565
0.937499399099506,-1.0516701121073324,0.6137372811446188,-0.1700601934105896,-0.4782714337929046
1.094540362228896,-1.4596537621100083,1.658084392115253,0.6910687715438024,-1.0367420934348353
1.308006458613056,-1.1493563381643113,1.3313601559001969,-0.2301389584074075,-0.2444930181288419
1.196095588488739,-1.478807924081965,0.9119797287360024,0.4107012015586517,-1.114668231989523
0.9265780763667908,-0.7298801909784614,1.411830203318811,-0.3903489983989224,0.3789160903086626
1.0115644597690712,-1.1857492459110288,0.7298096783407568,-0.0699289184158928,-0.8679021265663446
-1.2999696317248963,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-3.7010062690095102,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
1.051420750166278,-1.0229388691493977,0.0463972879026669,-0.1300076834127107,-0.6341237109022818
0.1285334469812799,-0.2778419684402852,0.0571510155061926,-0.2902177234042257,-0.0107146024647791
-1.6635098865814424,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
0.5041420907063328,-1.4136837733773129,1.3512475081289952,1.3519351865088014,-1.4861161591002023
-0.26731123924977,0.7028511245238936,0.8683395022151636,-0.4704540183946799,0.690620644527413
-0.1280522614654985,0.2508129019857172,-0.1092073737100342,-0.370322743399983,0.3009899517539731
-0.5410735559380268,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-0.4804838465767036,1.0054868836808084,-0.9341220982419848,-0.4904802733936192,0.7685467830820987
-1.6176885971660702,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-0.0592213051683992,0.3753149548034353,-0.9341220982419816,-0.3502964884010437,0.2230638131992836
0.96078684663915,-0.9961230423886585,0.4533465759534726,-0.1099814284137715,-0.5042468133111349
-0.5909102163914051,0.8024527667780681,0.6428422813484659,-0.4704540183946799,0.690620644527413
-0.4918010180615683,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
-2.023909502205442,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
1.2415993990107947,-1.5707479015473569,-0.0978467082198578,0.7110950265427419,-2.244597241032497
0.3101749715525191,-1.3696292008418125,0.7509481025612433,-0.0499026634169533,-0.945828265121032
-1.047990519311774,1.1108347745265694,-0.9341220982419848,-0.5105065283925585,0.8464729216367881
1.069434395098055,-1.5420166585894222,0.0952161660940246,1.4520664615034982,-2.421229821756456
0.6454941661730869,0.0075550449418678,-0.9341220982419848,-0.2701914684052864,-0.0886407410194667
