Entropy,Energy,Correlation,Contrast,Homogeneity
2.22534389309673,1,0,0,1
1.79987590431074,1,0,0,1
1.5487949406954,1,0,0,1
1.85714843742837,1,0,0,1
2.63161328790261,1,0,0,1
2.97735055412289,0.417729591836735,0.769750344277671,0.125,0.9375
2.68011723147457,1,0,0,1
1.7717822215998,1,0,0,1
1.72531758718556,1,0,0,1
1.56127812445913,1,0,0,1
2.5643672454067,1,0,0,1
3.20732592718305,1,0,0,1
3.00620424594464,0.403698979591837,0.742665167859347,0.142857142857143,0.928571428571429
3.09707974499264,1,0,0,1
2.98844663469198,1,0,0,1
1.5,1,0,0,1
2.76591944720199,1,0,0,1
2.40165713428377,1,0,0,1
2.4983823850346,1,0,0,1
1.79987590431074,1,0,0,1
2.55383945750489,1,0,0,1
2.39980624702442,1,0,0,1
1.72531758718556,1,0,0,1
1.72531758718556,1,0,0,1
1.40563906222957,1,0,0,1
2.03071976112687,1,0,0,1
1.2987949406954,1,0,0,1
2.00124650813352,1,0,0,1
2.1788146570364,1,0,0,1
2.28937256115059,1,0,0,1
1.5,1,0,0,1
1.83052568741994,1,0,0,1
0.954434002924965,1,0,0,1
1.5,1,0,0,1
1,1,0,0,1
2.65263139495229,1,0,0,1
3.20543993858686,0.435586734693878,0.832050294337844,0.0892857142857143,0.955357142857143
3.00100353403975,0.897321428571428,0.566755786218474,0.0357142857142857,0.982142857142857
3.02161519683637,1,0,0,1
3.5779729548329,1,0,0,1
2.69793359674758,1,0,0,1
1.5487949406954,1,0,0,1
2.96709283151322,1,0,0,1
3.69237749204606,0.561224489795918,0.82572282384477,0.0714285714285714,0.964285714285714
3.60664800113945,1,0,0,1
2.8062150214819,1,0,0,1
2.48001487834818,1,0,0,1
3.23008760316899,1,0,0,1
2.46817732127883,1,0,0,1
2,1,0,0,1
1.56127812445913,1,0,0,1
2.41092275159026,1,0,0,1
2.47534131373464,0.637117346938776,0.684633023159453,0.0892857142857143,0.955357142857143
1,1,0,0,1
1.40563906222957,1,0,0,1
-0,1,0,0,1
1.89098290263703,1,0,0,1
1.5,1,0,0,1
2.28937256115059,1,0,0,1
1.3663146570364,1,0,0,1
2,1,0,0,1
-0,1,0,0,1
1.40563906222957,1,0,0,1
0.954434002924965,1,0,0,1
1.56127812445913,1,0,0,1
2.83018716499034,1,0,0,1
3.08820767408374,0.747448979591837,0.848528137423857,0.0357142857142857,0.982142857142857
3.3993974703477,0.427933673469388,0.823988344577926,0.0892857142857143,0.955357142857143
3.16742550781634,1,0,0,1
3.24608484838441,1,0,0,1
3.12530684743623,1,0,0,1
2.98622984517245,1,0,0,1
1.89603823253456,1,0,0,1
2.75626339297698,1,0,0,1
3.37196753225424,0.344387755102041,0.602226318876158,0.214285714285714,0.892857142857143
2.65444072138618,1,0,0,1
3.34909620552155,0.964923469387755,0,0.0178571428571429,0.991071428571428
2.5,1,0,0,1
2.52052519314865,1,0,0,1
1.5487949406954,1,0,0,1
2.76643896519548,1,0,0,1
1.90563906222957,1,0,0,1
2.40563906222957,1,0,0,1
1.56127812445913,1,0,0,1
2.02448936866818,0.374362244897959,0.678425734810217,0.160714285714286,0.919642857142857
-0,1,0,0,1
1.5,0.306122448979592,0.416666666666667,0.285714285714286,0.857142857142857
1.83208608539041,0.802933673469388,0.686802819743445,0.0535714285714286,0.973214285714286
1.75,1,0,0,1
1.87449004134178,1,0,0,1
1.56127812445913,1,0,0,1
1.83052568741994,1,0,0,1
1.79987590431074,1,0,0,1
-0,1,0,0,1
2.5,1,0,0,1
3.05794758635998,0.964923469387755,0,0.0178571428571429,0.991071428571428
2.8731671866887,0.487882653061224,0.852347186594598,0.0714285714285714,0.964285714285714
3.00864432709426,0.60969387755102,0.904534033733291,0.0357142857142857,0.982142857142857
2.64012341072007,0.964923469387755,3.85109532305237e-15,0.0178571428571429,0.991071428571428
2.31224371349313,1,0,0,1
2.2699494082885,1,0,0,1
2.55751674559861,1,0,0,1
2.9266456713442,1,0,0,1
2.62449961153114,1,0,0,1
3.32550855044103,1,0,0,1
3.13490817849685,1,0,0,1
1,1,0,0,1
2.31224371349313,0.489158163265306,0.92783056924063,0.0357142857142857,0.982142857142857
2.52052519314865,0.465561224489796,0.850290922218047,0.0714285714285714,0.964285714285714
2.5,0.5,1,0,1
2.15563906222957,0.53125,1,0,1
3.31603819267874,0.477678571428571,0.892805381522402,0.0535714285714286,0.973214285714286
2.5,0.53125,1,0,1
